,tcc,ltng,gh,u10,v10,t2m,d2m,r2,mdens,hcc,lcc,mcc,t,sp,vis,prate,sde,tp,crain,cfrzr,cicep,csnow,cpofp,snowc,gust,vbdsf,vddsf,gppbfas
2022-01-05,0.0,0.0,,0.55356884,1.8107185,290.28107,281.3123,48.6,4e-12,0.0,0.0,0.0,288.6441,99860.0,41200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.477998,0.0,0.0,10.0
2022-01-05 01:00:00,0.0,0.0,,-1.4323568,1.9397507,287.5857,280.98605,58.0,4e-12,0.0,0.0,0.0,286.47797,99840.0,32900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.9457312,0.0,0.0,10.0
2022-01-05 02:00:00,0.0,0.0,,-0.7782545,1.0951824,285.90692,280.79333,64.0,3.2e-12,0.0,0.0,0.0,284.82135,99870.0,28400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.502549,0.0,0.0,10.0
2022-01-05 03:00:00,0.0,0.0,,0.21943188,1.0414829,284.64523,281.0072,70.0,3.2e-12,0.0,0.0,0.0,283.42865,99870.0,23800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.881302,0.0,0.0,10.0
2022-01-05 04:00:00,0.0,0.0,,0.3023548,-0.06584549,283.7204,281.23584,75.6,3.2e-12,0.0,0.0,0.0,282.58093,99900.0,20200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.9944565,0.0,0.0,10.0
2022-01-05 05:00:00,0.0,0.0,,0.10711479,0.6577015,283.04404,281.03723,77.8,3.2e-12,0.0,0.0,0.0,281.8545,99910.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.5766327,0.0,0.0,10.0
2022-01-05 06:00:00,0.0,0.0,,-0.27751732,-0.12511444,282.41394,279.80927,76.6,3.2e-12,0.0,0.0,0.0,281.58057,99890.0,19900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.673956,0.0,0.0,10.0
2022-01-05 07:00:00,0.0,0.0,,0.043590546,0.40771103,281.57263,280.30475,81.9,3.2e-12,0.0,0.0,0.0,280.4583,99900.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.3576796,0.0,0.0,10.0
2022-01-05 08:00:00,7.0,0.0,,-0.06304169,-0.09806633,280.80304,280.2032,87.2,3.2e-12,0.0,7.0,0.0,279.91498,99840.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.5916806,0.0,0.0,10.0
2022-01-05 09:00:00,7.0,0.0,,-0.7770748,0.82546616,280.21393,279.43594,86.5,4e-12,0.0,7.0,0.0,279.3457,99810.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.0946687,0.0,0.0,10.0
2022-01-05 10:00:00,5.0,0.0,,0.19092178,0.40552902,279.2459,278.64236,88.2,4e-12,0.0,5.0,0.0,278.5376,99780.0,13700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.1103705,0.0,0.0,10.0
2022-01-05 11:00:00,11.0,0.0,,-0.017694473,-0.5409756,278.50455,277.8123,90.6,4e-12,0.0,11.0,0.0,278.2248,99720.0,13700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.3568947,0.0,0.0,10.0
2022-01-05 12:00:00,42.0,0.0,,-1.0613441,-0.6692505,277.86835,277.73593,94.5,4e-12,0.0,42.0,0.0,277.57343,99710.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.666936,0.0,0.0,10.0
2022-01-05 13:00:00,100.0,0.0,,-0.2338314,-1.8463688,276.90778,276.90497,98.4,6e-12,0.0,100.0,0.0,276.87354,99720.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.1622107,0.0,0.0,10.0
2022-01-05 14:00:00,34.0,0.0,,-0.6420727,-0.6298523,276.66544,276.114,96.4,8e-12,0.0,34.0,0.0,276.9574,99740.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.4869778,262.0,43.5,10.0
2022-01-05 15:00:00,51.0,0.0,,0.8746357,-0.8307171,280.69495,279.81024,94.8,4e-12,0.0,51.0,0.0,281.28168,99750.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.0324957,750.0,66.0,10.0
2022-01-05 16:00:00,3.0,0.0,,1.3304577,-0.07180786,284.81012,280.54102,76.5,8e-12,0.0,3.0,0.0,287.0192,99790.0,20300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.656404,863.0,86.2,10.0
2022-01-05 17:00:00,0.0,0.0,,1.5201187,0.8464165,289.4075,282.17816,63.5,8e-12,0.0,0.0,0.0,291.45276,99780.0,28600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.130979,938.0,88.3,10.0
2022-01-05 18:00:00,0.0,0.0,,1.1711502,2.145399,293.1775,279.29895,41.5,3.2e-11,0.0,0.0,0.0,295.5442,99680.0,48800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.5458064,961.0,93.7,10.0
2022-01-05 19:00:00,0.0,0.0,,0.40725136,2.3691597,295.31842,278.6873,35.0,4e-11,0.0,0.0,0.0,298.6341,99510.0,56500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4492004,959.0,95.2,10.0
2022-01-05 20:00:00,0.0,0.0,,-0.09182167,2.7809715,296.86343,277.59695,29.4,3.2e-11,0.0,0.0,0.0,299.75916,99400.0,64700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.1518273,930.0,93.8,10.0
2022-01-05 21:00:00,0.0,0.0,,-0.9238415,2.814289,297.8689,274.9373,22.8,3.2e-11,0.0,0.0,0.0,299.59634,99310.0,76100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4805691,881.0,85.7,10.0
2022-01-05 22:00:00,0.0,0.0,,0.3322773,2.3480625,298.3489,272.86823,18.8,2.8e-11,0.0,0.0,0.0,298.81805,99330.0,83700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.6438153,778.0,70.2,10.0
2022-01-05 23:00:00,0.0,0.0,,0.71635437,1.6418209,296.68683,275.9798,23.8,2.4e-11,0.0,0.0,0.0,295.8283,99310.0,74300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.585773,484.2,46.3,10.0
2022-01-06,0.0,0.0,,0.29922104,3.0809479,292.8944,277.29425,30.8,2e-11,0.0,0.0,0.0,290.97577,99340.0,62800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.302949,0.0,0.0,10.0
2022-01-06 01:00:00,0.0,0.0,,-1.4862747,0.859766,290.61545,275.4206,30.3,2.08e-11,0.0,0.0,0.0,287.90112,99370.0,63700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.8425045,0.0,0.0,10.0
2022-01-06 02:00:00,0.0,0.0,,-0.3801384,-1.1309452,288.98495,275.26947,32.6,2.24e-11,0.0,0.0,0.0,285.738,99400.0,60200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.3888853,0.0,0.0,10.0
2022-01-06 03:00:00,0.0,0.0,,-0.7283459,0.14253426,286.99652,275.5517,37.9,2.32e-11,0.0,0.0,0.0,283.97626,99470.0,53100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.0521046,0.0,0.0,10.0
2022-01-06 04:00:00,0.0,0.0,,-0.86580086,-1.7663822,284.42874,278.3653,59.4,2.24e-11,0.0,0.0,0.0,283.29175,99490.0,31800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.9987988,0.0,0.0,10.0
2022-01-06 05:00:00,0.0,0.0,,-0.59327126,-2.3581524,283.4547,278.61307,65.2,2.24e-11,0.0,0.0,0.0,282.48453,99510.0,27700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.5432525,0.0,0.0,10.0
2022-01-06 06:00:00,0.0,0.0,,-1.74512,-3.0353813,282.58917,276.9679,61.6,2e-11,0.0,0.0,0.0,281.66895,99520.0,30200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.9900193,0.0,0.0,10.0
2022-01-06 07:00:00,0.0,0.0,,1.2351227,-1.832859,281.69366,277.7212,70.0,2.2e-11,0.0,0.0,0.0,280.95264,99480.0,24700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7173302,0.0,0.0,10.0
2022-01-06 08:00:00,1.0,0.0,,-0.2980013,-1.3372822,280.88776,276.57013,68.7,1.96e-11,0.0,1.0,0.0,280.26895,99470.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.8638475,0.0,0.0,10.0
2022-01-06 09:00:00,0.0,0.0,,0.6870098,-2.288763,280.39587,277.00946,72.6,2.84e-11,0.0,0.0,0.0,279.69498,99470.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7778065,0.0,0.0,10.0
2022-01-06 10:00:00,2.0,0.0,,-0.4841938,-1.7717724,279.84735,277.53748,79.2,5.44e-11,0.0,2.0,0.0,279.28345,99500.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.499591,0.0,0.0,10.0
2022-01-06 11:00:00,4.0,0.0,,1.5395708,-2.1946526,279.054,276.2891,76.3,7.56e-11,0.0,4.0,0.0,278.46014,99470.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.030175,0.0,0.0,10.0
2022-01-06 12:00:00,4.0,0.0,,-0.08464146,-1.4067326,278.55905,277.4373,85.7,1.552e-10,0.0,4.0,0.0,277.87845,99540.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.055906,0.0,0.0,10.0
2022-01-06 13:00:00,3.0,0.0,,0.3949728,-1.5538368,278.20648,276.4373,83.1,1.58e-10,0.0,3.0,0.0,277.71735,99620.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.7270095,0.0,0.0,10.0
2022-01-06 14:00:00,5.0,0.0,,-1.0074139,-1.2881203,278.1692,276.51993,85.4,1.588e-10,0.0,5.0,0.0,277.87982,99760.0,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.180542,433.0,32.8,10.0
2022-01-06 15:00:00,50.0,0.0,,-0.694767,-0.52233315,281.4078,279.05798,85.5,1.624e-10,0.0,50.0,0.0,281.95715,99790.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.8551438,671.0,86.6,10.0
2022-01-06 16:00:00,9.0,0.0,,-0.5313587,-1.4762535,285.2364,281.3719,78.6,1.56e-10,0.0,9.0,0.0,287.41235,99840.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.7942972,859.0,86.9,10.0
2022-01-06 17:00:00,2.0,0.0,,-2.477868,-2.4794407,288.52545,281.15353,62.3,2.832e-10,0.0,2.0,0.0,289.69836,99930.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.183507,946.0,89.3,10.0
2022-01-06 18:00:00,0.0,0.0,,-2.8100338,-5.832984,289.84668,281.60095,59.2,3.28e-10,0.0,0.0,0.0,291.28064,99980.0,31300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.16722,950.0,100.0,10.0
2022-01-06 19:00:00,0.0,0.0,,-3.0111551,-4.9583473,291.90686,277.0623,38.2,6.46e-10,0.0,0.0,0.0,293.24323,99890.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.8585167,934.0,110.3,10.0
2022-01-06 20:00:00,0.0,0.0,,-3.4763594,-4.248638,292.18542,278.3123,40.7,3.68e-10,0.0,0.0,0.0,293.26584,99840.0,49700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.3056374,894.0,111.1,10.0
2022-01-06 21:00:00,1.0,0.0,,-4.64923,-5.951536,290.64374,276.56323,39.6,8e-11,0.0,1.0,0.0,291.76324,99930.0,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.2764435,815.0,110.0,10.0
2022-01-06 22:00:00,0.0,0.0,,-4.1188974,-5.6904,289.9195,275.47894,37.6,1.2e-10,0.0,0.0,0.0,289.9482,99940.0,53400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.4841385,784.0,71.6,10.0
2022-01-06 23:00:00,0.0,0.0,,-2.8492966,-4.6047344,286.6864,274.07672,39.3,4e-11,0.0,0.0,0.0,286.10413,100030.0,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.578841,491.0,47.4,10.0
2022-01-07,0.0,0.0,,-1.990818,-3.6177282,284.56384,273.95306,43.4,1.44e-10,0.0,0.0,0.0,283.5919,100070.0,46600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.217883,0.0,0.0,10.0
2022-01-07 01:00:00,0.0,0.0,,-2.4223328,-3.635353,282.04724,272.9373,49.9,2.56e-10,0.0,0.0,0.0,281.6253,100200.0,39900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.991458,0.0,0.0,10.0
2022-01-07 02:00:00,0.0,0.0,,-1.8832445,-4.3035955,280.73804,273.33777,54.9,6.4e-11,0.0,0.0,0.0,279.9729,100350.0,35400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.665285,0.0,0.0,10.0
2022-01-07 03:00:00,0.0,0.0,,-2.4528885,-3.919365,279.4193,272.28296,56.0,1.2e-10,0.0,0.0,0.0,278.8468,100370.0,34500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.1692705,0.0,0.0,10.0
2022-01-07 04:00:00,0.0,0.0,,-3.4347277,-5.057252,278.4643,271.00616,55.5,1.2e-09,0.0,0.0,0.0,278.0511,100420.0,34900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.540046,0.0,0.0,10.0
2022-01-07 05:00:00,0.0,0.0,,-1.9446259,-4.0293407,277.08307,270.00354,56.3,5.072e-10,0.0,0.0,0.0,276.57977,100500.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.792159,0.0,0.0,10.0
2022-01-07 06:00:00,0.0,0.0,,-1.8482628,-4.247154,276.3095,270.13278,61.0,1.232e-10,0.0,0.0,0.0,275.92352,100530.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.34796,0.0,0.0,10.0
2022-01-07 07:00:00,1.0,0.0,,-1.5462408,-4.8258266,275.1996,267.40826,53.2,9.44e-11,0.0,1.0,0.0,274.7597,100520.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.745235,0.0,0.0,10.0
2022-01-07 08:00:00,1.0,0.0,,-2.1189365,-3.9142933,274.64484,267.6873,57.6,1.18e-10,0.0,1.0,0.0,274.36667,100560.0,33200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.416908,0.0,0.0,10.0
2022-01-07 09:00:00,1.0,0.0,,-2.0839329,-4.197258,273.97214,267.2799,58.3,1.16e-10,0.0,1.0,0.0,273.73224,100530.0,32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.920926,0.0,0.0,10.0
2022-01-07 10:00:00,0.0,0.0,,-1.5582485,-3.6879845,273.82907,268.19003,62.7,1e-10,0.0,0.0,0.0,273.4974,100580.0,29400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.233702,0.0,0.0,10.0
2022-01-07 11:00:00,100.0,0.0,953.0642,-1.917985,-3.3500195,273.75122,268.83154,66.3,8e-11,0.0,100.0,0.0,273.42853,100540.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.420416,0.0,0.0,10.0
2022-01-07 12:00:00,100.0,0.0,745.5512,-1.8303623,-2.709423,274.26117,268.29486,64.7,7e-11,0.0,100.0,0.0,274.83163,100570.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.860375,0.0,0.0,10.0
2022-01-07 13:00:00,100.0,0.0,564.2985,-1.6030598,-2.4390106,274.6319,268.2309,62.6,1.06e-10,8.0,100.0,0.0,274.78738,100590.0,29500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.482245,0.0,0.0,10.0
2022-01-07 14:00:00,100.0,0.0,564.9707,-1.7451305,-2.7920017,275.0775,269.0623,64.4,4.18e-10,52.0,100.0,0.0,275.28674,100600.0,28200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.6783776,0.0,19.7,10.0
2022-01-07 15:00:00,100.0,0.0,565.1643,-2.669716,-3.118227,275.13916,269.16687,65.9,5.94e-10,10.0,100.0,0.0,276.19446,100640.0,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.7917104,0.0,92.9,10.0
2022-01-07 16:00:00,100.0,0.0,566.1279,-2.630663,-2.763424,276.0968,270.0856,65.5,9.8e-10,0.0,100.0,0.0,277.09753,100720.0,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.487424,611.0,115.0,10.0
2022-01-07 17:00:00,100.0,0.0,566.37866,-2.3417892,-2.0649853,276.78854,270.04974,63.3,8.32e-10,0.0,100.0,0.0,279.28055,100660.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.1843925,0.0,54.0,10.0
2022-01-07 18:00:00,100.0,0.0,568.9528,-1.1345634,-1.8255959,278.29492,270.49063,58.1,7.12e-10,0.0,100.0,0.0,279.90665,100610.0,32800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.288858,441.0,146.2,10.0
2022-01-07 19:00:00,100.0,0.0,568.9524,-1.3577766,-1.7428875,278.8086,270.3795,55.5,6.08e-10,0.0,100.0,0.0,280.34595,100440.0,34900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.002193,0.0,65.9,10.0
2022-01-07 20:00:00,100.0,0.0,420.43506,-1.359766,-3.5915413,278.95297,270.9632,56.6,5.2e-10,0.0,100.0,0.0,279.24118,100340.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.009344,0.0,44.2,10.0
2022-01-07 21:00:00,100.0,0.0,569.41187,-1.608427,-2.617916,279.2012,271.6873,59.7,4.32e-10,0.0,100.0,0.0,280.58148,100290.0,31600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.620658,0.0,41.7,10.0
2022-01-07 22:00:00,100.0,0.0,570.09814,-1.9713726,-1.1797905,279.8776,274.0623,64.8,3.68e-10,0.0,100.0,0.0,279.70685,100260.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.1506257,0.0,9.9,10.0
2022-01-07 23:00:00,100.0,0.0,422.32883,-1.6140785,-1.6620903,279.6327,276.19678,75.1,3.52e-10,0.0,100.0,0.0,279.3116,100260.0,21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.221891,0.0,1.4,10.0
2022-01-08,100.0,0.0,422.36264,-1.2054024,-1.5492382,279.56622,277.5221,83.1,4.64e-10,0.0,100.0,0.0,279.24402,100230.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.6269536,0.0,0.0,10.0
2022-01-08 01:00:00,100.0,0.0,422.33057,-1.3911285,-1.7415352,279.09253,276.26794,81.1,4.36e-10,0.0,100.0,0.0,278.96597,100240.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.8224707,0.0,0.0,10.0
2022-01-08 02:00:00,100.0,0.0,422.12396,-0.6461115,-2.8670177,278.9207,276.8192,84.7,4.688e-10,0.0,100.0,0.0,278.8087,100210.0,16600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.044883,0.0,0.0,10.0
2022-01-08 03:00:00,100.0,0.0,306.9028,-0.5491257,-2.4026794,279.0453,277.70355,90.0,4.944e-10,1.0,100.0,0.0,278.9771,100250.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.8020258,0.0,0.0,10.0
2022-01-08 04:00:00,100.0,0.0,306.30945,-0.60676384,-2.7430725,278.6698,277.4815,92.0,4.848e-10,0.0,100.0,0.0,278.92395,100170.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.7590785,0.0,0.0,10.0
2022-01-08 05:00:00,100.0,0.0,305.95566,-1.0479307,-3.0995884,278.39972,277.55737,94.3,3.76e-10,0.0,100.0,0.0,278.64612,100190.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.622897,0.0,0.0,10.0
2022-01-08 06:00:00,100.0,0.0,306.63348,-1.7399006,-2.5927486,278.7034,277.8748,93.6,3.384e-10,3.0,100.0,0.0,278.69012,100100.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.680497,0.0,0.0,10.0
2022-01-08 07:00:00,100.0,0.0,306.7084,-0.7339411,-2.5305214,279.0771,278.3748,95.3,4.448e-10,0.0,100.0,0.0,279.27057,100020.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.219323,0.0,0.0,10.0
2022-01-08 08:00:00,100.0,0.0,306.95566,-0.5228996,-2.578003,279.26834,278.46942,94.7,4.808e-10,0.0,100.0,0.0,279.39264,99990.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.937046,0.0,0.0,10.0
2022-01-08 09:00:00,100.0,0.0,179.92981,-1.5913754,-2.593649,279.73486,279.17297,95.7,3.848e-10,0.0,100.0,0.0,279.77454,99970.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.3017764,0.0,0.0,10.0
2022-01-08 10:00:00,100.0,0.0,308.2213,-1.3251925,-1.9058533,280.4833,279.91016,95.2,3.104e-10,0.0,100.0,0.0,280.43448,99880.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.0567093,0.0,0.0,10.0
2022-01-08 11:00:00,100.0,0.0,180.17703,-1.2325583,-1.1209564,281.0443,280.72348,97.0,2.72e-10,0.0,100.0,0.0,280.96655,99840.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.3436182,0.0,0.0,10.0
2022-01-08 12:00:00,100.0,0.0,180.28702,0.1374445,-1.2847958,281.46893,281.2215,97.8,2.44e-10,0.0,100.0,0.0,281.50925,99850.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.0637224,0.0,0.0,10.0
2022-01-08 13:00:00,100.0,0.0,180.31448,0.2479639,-1.4488125,281.85828,281.78412,98.1,2.544e-10,0.0,100.0,0.0,281.80945,99870.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.6094348,0.0,0.0,10.0
2022-01-08 14:00:00,100.0,0.0,180.35333,0.3107357,-0.9339161,282.17352,282.0623,97.4,2.96e-10,0.0,100.0,0.0,282.07343,99960.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.8484483,0.0,1.7,10.0
2022-01-08 15:00:00,100.0,0.0,180.40381,0.17556,-1.1906738,282.70862,282.6422,99.2,3.06e-10,0.0,100.0,0.0,282.75165,100010.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.1252515,0.0,16.3,10.0
2022-01-08 16:00:00,100.0,0.0,180.52438,0.40127182,-1.2645216,283.6546,283.5623,100.0,2.6e-10,0.0,100.0,0.0,284.6892,100020.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,1.736115,0.0,12.9,10.0
2022-01-08 17:00:00,100.0,0.0,180.79704,-0.80193233,-0.41277695,284.58728,284.3661,98.8,2.16e-10,0.0,100.0,0.0,284.97028,99970.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.98936915,0.0,10.7,10.0
2022-01-08 18:00:00,100.0,0.0,180.99693,-0.9738102,1.4006224,285.9498,285.70987,98.3,2e-10,0.0,100.0,0.0,286.0705,99930.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.262957,0.0,8.8,10.0
2022-01-08 19:00:00,100.0,0.0,181.22078,-0.075387955,2.0748596,286.77798,286.4998,95.6,1.76e-10,0.0,100.0,0.0,286.62265,99850.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.1291165,0.0,10.4,10.0
2022-01-08 20:00:00,100.0,0.0,312.5124,1.1671772,1.3770914,287.7242,286.89374,95.0,1.28e-10,0.0,100.0,0.0,287.77405,99740.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.9575696,0.0,22.3,10.0
2022-01-08 21:00:00,100.0,0.0,313.18817,0.95478916,1.9422426,288.08447,287.22314,94.9,1.24e-10,0.0,100.0,0.0,288.43948,99710.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.8619123,0.0,18.9,10.0
2022-01-08 22:00:00,100.0,0.0,432.98782,0.93188953,1.7255831,288.2766,287.4373,94.9,1.12e-10,0.0,100.0,0.0,288.5052,99700.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.9042068,0.0,23.9,10.0
2022-01-08 23:00:00,100.0,0.0,181.43358,0.0767231,1.9744167,288.60583,287.66174,92.3,1.08e-10,27.0,100.0,0.0,288.47195,99710.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.2587943,0.0,5.6,10.0
2022-01-09,100.0,0.0,181.49991,0.43108368,1.623846,288.46878,287.76593,92.9,1.04e-10,52.0,100.0,0.0,288.24237,99770.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.0825686,0.0,0.0,10.0
2022-01-09 01:00:00,100.0,0.0,313.48846,-0.18720055,1.6895685,288.10236,287.52478,96.4,1.08e-10,3.0,100.0,0.0,288.39886,99820.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.2086825,0.0,0.0,10.0
2022-01-09 02:00:00,100.0,0.0,181.3898,0.13704014,0.82202053,287.87128,286.79266,93.3,1.224e-10,27.0,100.0,5.0,288.2738,99950.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.9923885,0.0,0.0,10.0
2022-01-09 03:00:00,100.0,0.0,181.48123,0.6865759,1.4914799,288.44415,286.75235,89.4,1.264e-10,0.0,100.0,2.0,288.49936,100000.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.113403,0.0,0.0,10.0
